networkDomainId,name,action,protocol,source.ip.address,destination.ip.address,destination.port.begin,enabled,id,datacenterId,ruleType
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,ClouderaNode1,ACCEPT_DECISIVELY,TCP,ANY,10.0.0.15,NULL,true,9c815925-30bf-4461-ad50-d31048f1c0fd,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,ClouderaNode2,ACCEPT_DECISIVELY,TCP,ANY,10.0.0.16,NULL,true,c93528ed-b0a1-4f0a-98db-5828b65e07b9,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,ClouderaNode3,ACCEPT_DECISIVELY,TCP,ANY,10.0.0.14,NULL,true,3b1a8abe-9ffc-49e5-8067-347b17bed8c2,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,Solr,ACCEPT_DECISIVELY,TCP,ANY,168.128.28.168,8000,true,f4e14a2a-e408-4887-a964-9a8f28e29c29,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,Git,ACCEPT_DECISIVELY,TCP,ANY,168.128.28.158,NULL,true,d646ba37-cf16-448f-893c-68d660484189,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,Zoomdata,ACCEPT_DECISIVELY,TCP,ANY,ANY,443,true,50277170-4462-4f98-a000-e44945067a48,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,HTTP,ACCEPT_DECISIVELY,TCP,ANY,ANY,80,true,a8a24cc7-ebcc-4a24-994b-99e2358fe304,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,Stackstorm_9100,ACCEPT_DECISIVELY,TCP,ANY,ANY,9100,true,5d269bd8-ed53-49d9-ac7f-5924ab438147,NA12,CLIENT_RULE
b0bebfcb-3d8d-4d39-99bd-71bed8ea026d,StackStormAPI_9101,ACCEPT_DECISIVELY,TCP,ANY,ANY,9101,true,d755d13a-6d6d-4632-8e36-837b9bd3dd7d,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,7de1a004-3177-4e86-b3b3-b3c50619310b,NA12,DEFAULT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,292938cc-5662-40b7-a195-2d927f38d28a,NA12,DEFAULT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,5d971a16-542c-47b0-bc85-08b093f1668b,NA12,DEFAULT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,ea53b295-35e2-4b31-9da4-ec52e3f003bd,NA12,DEFAULT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,b54d973d-c747-4e6d-8211-265a4714bbc4,NA12,DEFAULT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,SSH,ACCEPT_DECISIVELY,TCP,ANY,ANY,22,true,93fed587-93cf-4533-bbfb-77f6d4284f7e,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,AMQP,ACCEPT_DECISIVELY,TCP,ANY,ANY,4506,true,fd1cf33a-b493-46ec-b4a2-1eaeca75c755,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,AMQP2,ACCEPT_DECISIVELY,TCP,ANY,ANY,4505,true,f2aa95d6-f0aa-4f3b-ab16-5b63a49fcb11,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,ICMP,ACCEPT_DECISIVELY,ICMP,ANY,ANY,NULL,true,c9f6e9f8-f88c-4d25-b31f-856a8f96e34c,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,HTTP,ACCEPT_DECISIVELY,TCP,ANY,ANY,80,true,b72d85bb-06b1-4779-b17a-b661a4fe4bb9,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,HTTP_8080,ACCEPT_DECISIVELY,TCP,ANY,ANY,8080,true,911dd320-a4ad-4d6b-9170-2feeea71f688,NA12,CLIENT_RULE
c5e83e01-d7e3-4357-8725-1f7183f0ae70,HTTP_443,ACCEPT_DECISIVELY,TCP,ANY,ANY,443,true,395e477e-5612-41e2-bc03-02f3a499213c,NA12,CLIENT_RULE
9d778fb4-8a4d-4231-af20-b61ab133fc3e,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,1abea037-f75b-4555-a196-9456974e0f6a,NA12,DEFAULT_RULE
9d778fb4-8a4d-4231-af20-b61ab133fc3e,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,25a95d66-08df-4cf6-b9ff-4bfb35740a12,NA12,DEFAULT_RULE
9d778fb4-8a4d-4231-af20-b61ab133fc3e,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,81f78ff5-db6f-4183-9c8b-b66eb70e4ae8,NA12,DEFAULT_RULE
9d778fb4-8a4d-4231-af20-b61ab133fc3e,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,905e067c-7205-40c7-aad6-1485665e4b13,NA12,DEFAULT_RULE
9d778fb4-8a4d-4231-af20-b61ab133fc3e,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,7fe32bd6-3225-4246-9881-73bb8dcf21ba,NA12,DEFAULT_RULE
cecdaa9c-cbd2-4b67-92bc-fe7315df624c,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,8563eb40-3fb2-46a4-bd2e-084d60d4e563,NA12,DEFAULT_RULE
cecdaa9c-cbd2-4b67-92bc-fe7315df624c,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,e250c645-448a-480b-ab23-36632096dcb2,NA12,DEFAULT_RULE
cecdaa9c-cbd2-4b67-92bc-fe7315df624c,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,c0e4af55-2795-4240-8e47-dc1cccaeb94d,NA12,DEFAULT_RULE
cecdaa9c-cbd2-4b67-92bc-fe7315df624c,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,da237914-365d-4251-af94-8cd62d753415,NA12,DEFAULT_RULE
cecdaa9c-cbd2-4b67-92bc-fe7315df624c,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,a16c1f16-874f-4c40-8590-5de314090a69,NA12,DEFAULT_RULE
10ab4770-abcb-4052-8940-1b1ca5941f38,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,2ebe4ec9-0cd9-45ab-889f-c7758eb49e8a,NA9,DEFAULT_RULE
10ab4770-abcb-4052-8940-1b1ca5941f38,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,e09d56f9-6ee7-4e70-820f-9d544bbfa330,NA9,DEFAULT_RULE
10ab4770-abcb-4052-8940-1b1ca5941f38,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,e6698c7f-8a02-4fc0-9433-00152f26f0b8,NA9,DEFAULT_RULE
10ab4770-abcb-4052-8940-1b1ca5941f38,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,6f49b7a5-a3b7-423b-8abb-ffe87fe00a42,NA9,DEFAULT_RULE
10ab4770-abcb-4052-8940-1b1ca5941f38,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,e6f198a5-19be-4535-8baa-81fbec31d1fb,NA9,DEFAULT_RULE
f477c88b-412b-489c-b6a0-3bf64a4438c9,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,8dae042f-79cc-4d08-9b2c-e51f9fe08835,NA12,DEFAULT_RULE
f477c88b-412b-489c-b6a0-3bf64a4438c9,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,d81e70a7-9d1a-4fe2-bebf-3067a621bd3b,NA12,DEFAULT_RULE
f477c88b-412b-489c-b6a0-3bf64a4438c9,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,0f3a0480-8f53-45ac-b7e3-5fae520126b4,NA12,DEFAULT_RULE
f477c88b-412b-489c-b6a0-3bf64a4438c9,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,049de6f8-197a-4b10-bc93-c198f03b8ebf,NA12,DEFAULT_RULE
f477c88b-412b-489c-b6a0-3bf64a4438c9,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,5a8097d9-0726-4583-8b3c-c991b6a2f40c,NA12,DEFAULT_RULE
f477c88b-412b-489c-b6a0-3bf64a4438c9,web,ACCEPT_DECISIVELY,TCP,ANY,ANY,80,true,2f1500f2-bc52-44d6-8787-bc1564e0a224,NA12,CLIENT_RULE
bf35862b-83f7-4a72-be73-e8b315c1d25d,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,a9598c30-25db-4a74-828e-08b6997e9101,NA9,DEFAULT_RULE
bf35862b-83f7-4a72-be73-e8b315c1d25d,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,d2634ab2-ea85-42cb-9480-4bea391e635a,NA9,DEFAULT_RULE
bf35862b-83f7-4a72-be73-e8b315c1d25d,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,5ed68ca2-8a00-42fc-8961-b8d3bd3b6614,NA9,DEFAULT_RULE
bf35862b-83f7-4a72-be73-e8b315c1d25d,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,6d15f5f1-dae2-49de-8c97-835408c23ac1,NA9,DEFAULT_RULE
bf35862b-83f7-4a72-be73-e8b315c1d25d,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,9fa04482-71a8-4450-8789-7091391c64eb,NA9,DEFAULT_RULE
beaec63d-7ad0-4e48-93d0-cbb4b24e8cd1,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,c2845381-7feb-4898-95b8-8492048a6f6e,NA12,DEFAULT_RULE
beaec63d-7ad0-4e48-93d0-cbb4b24e8cd1,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,29999ca2-e710-48e3-b08f-7c69a4d433bc,NA12,DEFAULT_RULE
beaec63d-7ad0-4e48-93d0-cbb4b24e8cd1,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,d75c8011-95f1-42a2-b351-a26634cbefb7,NA12,DEFAULT_RULE
beaec63d-7ad0-4e48-93d0-cbb4b24e8cd1,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,b4e8e940-54ef-4ee7-acfb-4a6a0c9bf26e,NA12,DEFAULT_RULE
beaec63d-7ad0-4e48-93d0-cbb4b24e8cd1,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,901ea6dc-102e-47a0-a176-b6281a563e07,NA12,DEFAULT_RULE
624e1290-f784-4395-91bc-3a00b6e0b357,CCDEFAULT.BlockOutboundMailIPv4,DROP,TCP,ANY,ANY,25,true,0d4be4fa-919a-4494-992d-459a362a8462,NA9,DEFAULT_RULE
624e1290-f784-4395-91bc-3a00b6e0b357,CCDEFAULT.BlockOutboundMailIPv4Secure,DROP,TCP,ANY,ANY,587,true,9a83ca8c-af8b-41f1-a21b-3830a36f6a4e,NA9,DEFAULT_RULE
624e1290-f784-4395-91bc-3a00b6e0b357,CCDEFAULT.BlockOutboundMailIPv6,DROP,TCP,ANY,ANY,25,true,9d80cb0d-159c-4f93-978b-40e93136222c,NA9,DEFAULT_RULE
624e1290-f784-4395-91bc-3a00b6e0b357,CCDEFAULT.BlockOutboundMailIPv6Secure,DROP,TCP,ANY,ANY,587,true,ee5a28a9-37f0-415d-ac66-aa8aaf220f89,NA9,DEFAULT_RULE
624e1290-f784-4395-91bc-3a00b6e0b357,CCDEFAULT.DenyExternalInboundIPv6,DROP,IP,EXTERNAL_IPV6,ANY,NULL,true,5114fbc0-14a5-4e19-83b1-128e17ed64e4,NA9,DEFAULT_RULE
